,Estacion,Fecha,temperatura,radiacion,humedad relativa
1910,Amazonas,2022-12-23 02:30,20.1,1.5,96
1911,Amazonas,2022-12-23 02:45,19.8,1.4,96
1912,Amazonas,2022-12-23 03:00,19.5,1.6,96
1913,Amazonas,2022-12-23 03:15,19.5,1.8,96
1914,Amazonas,2022-12-23 03:30,19.4,1.7,96
1915,Amazonas,2022-12-23 03:45,19.3,1.4,97
1916,Amazonas,2022-12-23 04:00,19.1,1.7,97
1917,Amazonas,2022-12-23 04:15,19.2,1.7,97
1918,Amazonas,2022-12-23 04:30,19.3,1.7,97
1919,Bonanza,2022-12-03 05:00,22.3,1.2,100
1920,Bonanza,2022-12-03 05:15,22.1,1.3,100
1921,Bonanza,2022-12-03 05:30,22.0,1.2,100
1922,Bonanza,2022-12-03 05:45,22.1,1.2,100
1923,Bonanza,2022-12-03 06:00,21.9,1.4,100
1924,Bonanza,2022-12-03 06:15,21.9,3.6,100
1925,Bonanza,2022-12-03 06:30,21.8,10.7,100
1926,Bonanza,2022-12-03 06:45,22.1,30.5,100
1927,Bonanza,2022-12-03 07:00,22.7,82.7,100
1928,Bonanza,2022-12-03 07:15,23.5,124.2,100
1929,Bonanza,2022-12-03 07:30,24.0,170.5,100
1930,Bonanza,2022-12-03 07:45,25.1,218.8,100
1931,Bonanza,2022-12-03 08:00,25.6,267.3,97
1932,Bonanza,2022-12-03 08:15,26.4,315.2,93
1933,Bonanza,2022-12-03 08:30,27.5,360.4,91
1934,Bonanza,2022-12-03 08:45,28.4,401.1,87
1935,Bonanza,2022-12-03 09:00,29.0,446.7,84
1936,Bonanza,2022-12-03 09:15,29.2,488.3,84
1937,Bonanza,2022-12-03 09:30,29.8,525.7,82
1938,Bonanza,2022-12-03 09:45,30.4,563.1,79
1939,Bonanza,2022-12-03 10:00,30.5,602.6,76
1940,Bonanza,2022-12-03 10:15,30.7,583.8,75
1941,Bonanza,2022-12-03 10:30,31.1,452.9,72
1942,Bonanza,2022-12-03 10:45,31.8,687.8,68
1943,Bonanza,2022-12-03 11:00,32.5,671.3,65
1944,Bonanza,2022-12-03 11:15,32.6,728.2,64
1945,Bonanza,2022-12-03 11:30,32.8,798.0,63
1946,Bonanza,2022-12-03 11:45,32.4,483.3,61
1947,Bonanza,2022-12-03 12:00,32.5,503.5,62
1948,Bonanza,2022-12-03 12:15,33.3,653.6,55
1949,Bonanza,2022-12-03 12:30,33.5,685.6,56
1950,Bonanza,2022-12-03 12:45,33.8,721.7,57
1951,Bonanza,2022-12-03 13:00,33.7,715.6,55
1952,Bonanza,2022-12-03 13:15,34.5,652.3,53
1953,Bonanza,2022-12-03 13:30,34.3,670.8,54
1954,Bonanza,2022-12-03 13:45,34.1,632.1,56
1955,Bonanza,2022-12-03 14:00,34.2,604.8,57
1956,Bonanza,2022-12-03 14:15,34.1,492.7,62
1957,Bonanza,2022-12-03 14:30,32.6,512.0,70
1958,Bonanza,2022-12-03 14:45,32.1,366.5,71
1959,Bonanza,2022-12-03 15:00,31.8,411.9,73
1960,Bonanza,2022-12-03 15:15,32.2,438.0,71
1961,Bonanza,2022-12-03 15:30,32.3,396.0,71
1962,Bonanza,2022-12-03 15:45,32.3,375.9,71
1963,Bonanza,2022-12-03 16:00,32.4,347.6,70
1964,Bonanza,2022-12-03 16:15,32.0,295.3,71
1965,Bonanza,2022-12-03 16:30,31.2,132.9,72
1966,Bonanza,2022-12-03 16:45,30.5,93.4,75
1967,Bonanza,2022-12-03 17:00,30.9,92.3,75
1968,Bonanza,2022-12-03 17:15,30.6,54.9,77
1969,Bonanza,2022-12-03 17:30,29.3,14.3,82
1970,Bonanza,2022-12-03 17:45,28.2,4.2,87
1971,Bonanza,2022-12-03 18:00,27.3,1.6,93
1972,Bonanza,2022-12-03 18:15,26.4,1.3,96
1973,Bonanza,2022-12-03 18:30,26.0,1.3,97
1974,Bonanza,2022-12-03 18:45,25.8,1.3,96
1975,Bonanza,2022-12-03 19:00,25.6,1.3,98
1976,Bonanza,2022-12-03 19:15,25.2,1.3,99
1977,Bonanza,2022-12-03 19:30,25.0,1.2,100
1978,Bonanza,2022-12-03 19:45,24.8,1.3,100
1979,Bonanza,2022-12-03 20:00,24.6,1.3,100
1980,Bonanza,2022-12-03 20:15,24.6,1.3,100
1981,Bonanza,2022-12-03 20:30,24.4,1.2,100
1982,Bonanza,2022-12-03 20:45,24.2,1.2,100
1983,Bonanza,2022-12-03 21:00,24.3,1.3,100
1984,Bonanza,2022-12-03 21:15,24.1,1.3,100
1985,Bonanza,2022-12-03 21:30,24.1,1.2,100
1986,Bonanza,2022-12-03 21:45,23.8,1.1,100
1987,Bonanza,2022-12-03 22:00,23.5,1.2,100
1988,Bonanza,2022-12-03 22:15,23.3,1.2,100
1989,Bonanza,2022-12-03 22:30,23.1,1.3,100
1990,Bonanza,2022-12-03 22:45,23.0,1.3,100
1991,Bonanza,2022-12-03 23:00,23.0,1.1,100
1992,Bonanza,2022-12-03 23:15,22.7,1.3,100
1993,Bonanza,2022-12-03 23:30,22.7,1.3,100
1994,Bonanza,2022-12-03 23:45,22.7,1.3,100
1995,Bonanza,2022-12-04 00:00,23.0,1.2,100
1996,Bonanza,2022-12-04 00:15,23.0,1.2,100
1997,Bonanza,2022-12-04 00:30,22.8,1.3,100
1998,Bonanza,2022-12-04 00:45,22.7,1.2,100
1999,Bonanza,2022-12-04 01:00,22.6,1.3,100
2000,Bonanza,2022-12-04 01:15,22.4,1.3,100
2001,Bonanza,2022-12-04 01:30,22.3,1.1,100
2002,Bonanza,2022-12-04 01:45,22.4,1.2,100
2003,Bonanza,2022-12-04 02:00,22.4,1.2,100
2004,Bonanza,2022-12-04 02:15,22.4,1.2,100
2005,Bonanza,2022-12-04 02:30,22.3,1.2,100
2006,Bonanza,2022-12-04 02:45,22.2,1.3,100
2007,Bonanza,2022-12-04 03:00,22.1,1.2,100
2008,Bonanza,2022-12-04 03:15,22.0,1.2,100
2009,Bonanza,2022-12-04 03:30,21.9,1.2,100
2010,Bonanza,2022-12-04 03:45,21.7,1.2,100
2011,Bonanza,2022-12-04 04:00,21.7,1.2,100
2012,Bonanza,2022-12-04 04:15,21.6,1.3,100
2013,Bonanza,2022-12-04 04:30,21.5,1.3,100
2014,Bonanza,2022-12-04 04:45,21.4,1.3,100
2015,Bonanza,2022-12-04 05:00,21.6,1.3,100
2016,Bonanza,2022-12-04 05:15,21.7,1.3,100
2017,Bonanza,2022-12-04 05:30,21.6,1.3,100
2018,Bonanza,2022-12-04 05:45,21.5,1.2,100
2019,Bonanza,2022-12-04 06:00,21.5,1.4,100
2020,Bonanza,2022-12-04 06:15,21.5,3.5,100
2021,Bonanza,2022-12-04 06:30,21.5,10.5,100
2022,Bonanza,2022-12-04 06:45,21.7,29.9,100
2023,Bonanza,2022-12-04 07:00,22.2,76.5,100
2024,Bonanza,2022-12-04 07:15,22.6,116.8,100
2025,Bonanza,2022-12-04 07:30,23.0,161.8,100
2026,Bonanza,2022-12-04 07:45,23.8,208.0,100
2027,Bonanza,2022-12-04 08:00,24.7,258.0,95
2028,Bonanza,2022-12-04 08:15,26.1,307.1,89
2029,Bonanza,2022-12-04 08:30,26.9,355.2,86
2030,Bonanza,2022-12-04 08:45,27.7,402.5,85
2031,Bonanza,2022-12-04 09:00,28.7,447.5,83
2032,Bonanza,2022-12-04 09:15,29.2,491.4,82
2033,Bonanza,2022-12-04 09:30,29.7,529.2,79
2034,Bonanza,2022-12-04 09:45,30.5,563.0,76
2035,Bonanza,2022-12-04 10:00,30.9,596.7,74
2036,Bonanza,2022-12-04 10:15,31.2,628.5,70
2037,Bonanza,2022-12-04 10:30,31.7,652.4,66
2038,Bonanza,2022-12-04 10:45,32.0,679.9,63
2039,Bonanza,2022-12-04 11:00,33.1,696.3,60
2040,Bonanza,2022-12-04 11:15,33.2,713.6,59
2041,Bonanza,2022-12-04 11:30,33.4,725.5,58
2042,Bonanza,2022-12-04 11:45,32.7,535.1,59
2043,Bonanza,2022-12-04 12:00,32.8,373.4,60
2044,Bonanza,2022-12-04 12:15,32.9,640.9,60
2045,Bonanza,2022-12-04 12:30,33.8,553.9,57
2046,Bonanza,2022-12-04 12:45,34.4,713.1,57
2047,Bonanza,2022-12-04 13:00,33.6,467.3,63
2048,Bonanza,2022-12-04 13:15,31.1,252.8,71
2049,Bonanza,2022-12-04 13:30,31.6,544.9,71
2050,Bonanza,2022-12-04 13:45,31.8,555.5,68
2051,Bonanza,2022-12-04 14:00,33.1,625.9,65
2052,Bonanza,2022-12-04 14:15,31.9,440.1,69
2053,Bonanza,2022-12-04 14:30,32.7,540.9,67
2054,Bonanza,2022-12-04 14:45,32.7,504.0,67
2055,Bonanza,2022-12-04 15:00,32.5,457.6,67
2056,Bonanza,2022-12-04 15:15,32.7,410.8,66
2057,Bonanza,2022-12-04 15:30,32.5,363.1,65
2058,Bonanza,2022-12-04 15:45,32.1,320.4,68
2059,Bonanza,2022-12-04 16:00,31.9,267.2,66
2060,Bonanza,2022-12-04 16:15,31.7,220.2,70
2061,Bonanza,2022-12-04 16:30,31.1,173.0,72
2062,Bonanza,2022-12-04 16:45,30.7,133.0,74
2063,Bonanza,2022-12-04 17:00,30.2,82.4,75
2064,Bonanza,2022-12-04 17:15,29.3,41.8,78
2065,Bonanza,2022-12-04 17:30,28.6,20.7,82
2066,Bonanza,2022-12-04 17:45,28.0,5.4,84
2067,Bonanza,2022-12-04 18:00,27.5,1.8,87
2068,Bonanza,2022-12-04 18:15,27.2,1.3,88
2069,Bonanza,2022-12-04 18:30,26.5,1.3,92
2070,Bonanza,2022-12-04 18:45,25.9,1.3,95
2071,Bonanza,2022-12-04 19:00,25.4,1.1,97
2072,Bonanza,2022-12-04 19:15,24.9,1.3,99
2073,Bonanza,2022-12-04 19:30,24.7,1.4,100
2074,Bonanza,2022-12-04 19:45,24.5,1.3,100
2075,Bonanza,2022-12-04 20:00,24.5,1.3,100
2076,Bonanza,2022-12-04 20:15,24.3,1.2,100
2077,Bonanza,2022-12-04 20:30,24.2,1.2,100
2078,Bonanza,2022-12-04 20:45,24.0,1.2,100
2079,Bonanza,2022-12-04 21:00,23.9,1.2,100
2080,Bonanza,2022-12-04 21:15,23.9,1.3,100
2081,Bonanza,2022-12-04 21:30,23.8,1.2,100
2082,Bonanza,2022-12-04 21:45,23.5,1.3,100
2083,Bonanza,2022-12-04 22:00,23.5,1.3,100
2084,Bonanza,2022-12-04 22:15,23.4,1.1,100
2085,Bonanza,2022-12-04 22:30,23.4,1.3,100
2086,Bonanza,2022-12-04 22:45,23.2,1.2,100
2087,Bonanza,2022-12-04 23:00,23.2,1.2,100
2088,Bonanza,2022-12-04 23:15,23.1,1.2,100
2089,Bonanza,2022-12-04 23:30,23.0,1.2,100
2090,Bonanza,2022-12-04 23:45,22.8,1.3,100
2091,Bonanza,2022-12-05 00:00,22.7,1.2,100
2092,Bonanza,2022-12-05 00:15,22.6,1.1,100
2093,Bonanza,2022-12-05 00:30,22.5,1.2,100
2094,Bonanza,2022-12-05 00:45,22.5,1.1,100
2095,Bonanza,2022-12-05 01:00,22.5,1.1,100
2096,Bonanza,2022-12-05 01:15,22.5,1.3,100
2097,Bonanza,2022-12-05 01:30,22.4,1.3,100
2098,Bonanza,2022-12-05 01:45,22.3,1.2,100
2099,Bonanza,2022-12-05 02:00,22.1,1.2,100
2100,Bonanza,2022-12-05 02:15,22.0,1.3,100
2101,Bonanza,2022-12-05 02:30,21.9,1.1,100
2102,Bonanza,2022-12-05 02:45,21.7,1.1,100
2103,Bonanza,2022-12-05 03:00,21.7,1.2,100
2104,Bonanza,2022-12-05 03:15,21.8,1.3,100
2105,Bonanza,2022-12-05 03:30,21.7,1.2,100
2106,Bonanza,2022-12-05 03:45,21.5,1.3,100
2107,Bonanza,2022-12-05 04:00,21.4,1.3,100
2108,Bonanza,2022-12-05 04:15,21.3,1.3,100
2109,Bonanza,2022-12-05 04:30,21.2,1.3,100
2110,Bonanza,2022-12-05 04:45,21.3,1.3,100
2111,Bonanza,2022-12-05 05:00,21.4,1.2,100
2112,Bonanza,2022-12-05 05:15,21.4,1.3,100
2113,Bonanza,2022-12-05 05:30,21.3,1.4,100
2114,Bonanza,2022-12-05 05:45,21.2,1.3,100
2115,Bonanza,2022-12-05 06:00,21.1,1.3,100
2116,Bonanza,2022-12-05 06:15,21.0,3.4,100
2117,Bonanza,2022-12-05 06:30,21.0,10.0,100
2118,Bonanza,2022-12-05 06:45,21.2,28.6,100
2119,Bonanza,2022-12-05 07:00,21.6,70.4,100
2120,Bonanza,2022-12-05 07:15,22.1,109.1,100
2121,Bonanza,2022-12-05 07:30,22.5,153.7,100
2122,Bonanza,2022-12-05 07:45,23.2,203.5,100
2123,Bonanza,2022-12-05 08:00,24.2,255.8,98
2124,Bonanza,2022-12-05 08:15,25.6,305.6,94
2125,Bonanza,2022-12-05 08:30,26.7,352.1,91
2126,Bonanza,2022-12-05 08:45,27.5,400.3,89
2127,Bonanza,2022-12-05 09:00,28.2,445.7,85
2128,Bonanza,2022-12-05 09:15,29.0,490.9,82
2129,Bonanza,2022-12-05 09:30,29.8,531.7,78
2130,Bonanza,2022-12-05 09:45,31.0,568.7,70
2131,Bonanza,2022-12-05 10:00,31.3,602.2,67
2132,Bonanza,2022-12-05 10:15,31.5,631.0,66
2133,Bonanza,2022-12-05 10:30,31.7,656.9,65
2134,Bonanza,2022-12-05 10:45,31.9,675.4,66
2135,Bonanza,2022-12-05 11:00,32.0,699.6,66
2136,Bonanza,2022-12-05 11:15,32.1,716.3,66
2137,Bonanza,2022-12-05 11:30,32.5,725.9,64
2138,Bonanza,2022-12-05 11:45,32.7,736.1,65
2139,Bonanza,2022-12-05 12:00,33.0,741.1,63
2140,Bonanza,2022-12-05 12:15,33.2,748.2,62
2141,Bonanza,2022-12-05 12:30,33.5,750.1,64
2142,Bonanza,2022-12-05 12:45,32.7,741.2,66
2143,Bonanza,2022-12-05 13:00,32.4,717.4,67
2144,Bonanza,2022-12-05 13:15,32.5,688.9,67
2145,Bonanza,2022-12-05 13:30,32.7,668.6,67
2146,Bonanza,2022-12-05 13:45,32.7,662.4,66
2147,Bonanza,2022-12-05 14:00,32.6,640.7,66
2148,Bonanza,2022-12-05 14:15,32.4,575.4,65
2149,Bonanza,2022-12-05 14:30,32.6,537.9,63
2150,Bonanza,2022-12-05 14:45,32.3,507.5,61
2151,Bonanza,2022-12-05 15:00,32.0,462.3,62
2152,Bonanza,2022-12-05 15:15,31.8,414.5,62
2153,Bonanza,2022-12-05 15:30,31.5,365.3,64
2154,Bonanza,2022-12-05 15:45,31.2,320.6,65
2155,Bonanza,2022-12-05 16:00,31.1,276.1,67
2156,Bonanza,2022-12-05 16:15,30.7,226.8,69
2157,Bonanza,2022-12-05 16:30,30.6,180.7,69
2158,Bonanza,2022-12-05 16:45,30.0,134.3,70
2159,Bonanza,2022-12-05 17:00,29.4,74.8,72
2160,Bonanza,2022-12-05 17:15,28.5,40.5,76
2161,Bonanza,2022-12-05 17:30,27.9,15.9,80
2162,Bonanza,2022-12-05 17:45,27.2,4.5,84
2163,Bonanza,2022-12-05 18:00,26.4,1.6,89
2164,Bonanza,2022-12-05 18:15,25.7,1.3,95
2165,Bonanza,2022-12-05 18:30,25.2,1.3,98
2166,Bonanza,2022-12-05 18:45,24.9,1.2,100
2167,Bonanza,2022-12-05 19:00,24.7,1.3,100
2168,Bonanza,2022-12-05 19:15,24.6,1.3,100
2169,Bonanza,2022-12-05 19:30,24.5,1.3,100
2170,Bonanza,2022-12-05 19:45,24.3,1.3,100
2171,Bonanza,2022-12-05 20:00,24.1,1.2,100
2172,Bonanza,2022-12-05 20:15,24.3,1.2,100
2173,Bonanza,2022-12-05 20:30,24.3,1.3,100
2174,Bonanza,2022-12-05 20:45,24.1,1.1,100
2175,Bonanza,2022-12-05 21:00,23.9,1.3,100
2176,Bonanza,2022-12-05 21:15,23.6,1.3,100
2177,Bonanza,2022-12-05 21:30,23.4,1.2,100
2178,Bonanza,2022-12-05 21:45,23.3,1.2,100
2179,Bonanza,2022-12-05 22:00,23.3,1.2,100
2180,Bonanza,2022-12-05 22:15,23.5,1.1,100
2181,Bonanza,2022-12-05 22:30,23.4,1.3,100
2182,Bonanza,2022-12-05 22:45,23.2,1.3,100
2183,Bonanza,2022-12-05 23:00,23.1,1.3,100
2184,Bonanza,2022-12-05 23:15,22.8,1.3,100
2185,Bonanza,2022-12-05 23:30,22.7,1.2,100
2186,Bonanza,2022-12-05 23:45,22.6,1.2,100
2187,Bonanza,2022-12-06 00:00,22.5,1.2,100
2188,Bonanza,2022-12-06 00:15,22.4,1.3,100
2189,Bonanza,2022-12-06 00:30,22.2,1.2,100
2190,Bonanza,2022-12-06 00:45,22.0,1.3,100
2191,Bonanza,2022-12-06 01:00,21.9,1.1,100
2192,Bonanza,2022-12-06 01:15,21.8,1.0,100
2193,Bonanza,2022-12-06 01:30,21.7,1.3,100
2194,Bonanza,2022-12-06 01:45,21.5,1.3,100
2195,Bonanza,2022-12-06 02:00,21.4,1.1,100
2196,Bonanza,2022-12-06 02:15,21.6,1.3,100
2197,Bonanza,2022-12-06 02:30,21.5,1.1,100
2198,Bonanza,2022-12-06 02:45,21.5,1.3,100
2199,Bonanza,2022-12-06 03:00,21.4,1.1,100
2200,Bonanza,2022-12-06 03:15,21.4,1.2,100
2201,Bonanza,2022-12-06 03:30,21.3,1.3,100
2202,Bonanza,2022-12-06 03:45,21.2,1.2,100
2203,Bonanza,2022-12-06 04:00,21.1,1.2,100
2204,Bonanza,2022-12-06 04:15,21.0,1.2,100
2205,Bonanza,2022-12-06 04:30,21.0,1.3,100
2206,Bonanza,2022-12-06 04:45,20.9,1.3,100
2207,Bonanza,2022-12-06 05:00,21.0,1.3,100
2208,Bonanza,2022-12-06 05:15,20.9,1.2,100
2209,Bonanza,2022-12-06 05:30,20.8,1.3,100
2210,Bonanza,2022-12-06 05:45,20.8,1.3,100
2211,Bonanza,2022-12-06 06:00,20.8,1.3,100
2212,Bonanza,2022-12-06 06:15,20.7,3.1,100
2213,Bonanza,2022-12-06 06:30,20.7,10.2,100
2214,Bonanza,2022-12-06 06:45,20.8,28.0,100
2215,Bonanza,2022-12-06 07:00,21.2,71.7,100
2216,Bonanza,2022-12-06 07:15,21.7,112.5,100
2217,Bonanza,2022-12-06 07:30,22.3,157.2,100
2218,Bonanza,2022-12-06 07:45,22.8,203.6,100
2219,Bonanza,2022-12-06 08:00,23.6,247.8,99
2220,Bonanza,2022-12-06 08:15,24.6,294.9,95
2221,Bonanza,2022-12-06 08:30,25.6,342.9,92
2222,Bonanza,2022-12-06 08:45,26.6,389.6,88
2223,Bonanza,2022-12-06 09:00,27.5,434.3,85
2224,Bonanza,2022-12-06 09:15,28.3,475.1,83
2225,Bonanza,2022-12-06 09:30,29.1,515.9,80
2226,Bonanza,2022-12-06 09:45,29.1,551.2,79
2227,Bonanza,2022-12-06 10:00,30.0,582.6,74
2228,Bonanza,2022-12-06 10:15,30.7,611.7,72
2229,Bonanza,2022-12-06 10:30,31.5,652.1,70
2230,Bonanza,2022-12-06 10:45,31.5,677.4,69
2231,Bonanza,2022-12-06 11:00,32.1,713.8,66
2232,Bonanza,2022-12-06 11:15,32.2,719.2,65
2233,Bonanza,2022-12-06 11:30,31.6,728.6,66
2234,Bonanza,2022-12-06 11:45,32.2,708.5,65
2235,Bonanza,2022-12-06 12:00,32.5,725.1,62
2236,Bonanza,2022-12-06 12:15,33.4,739.6,58
2237,Bonanza,2022-12-06 12:30,33.3,734.8,59
2238,Bonanza,2022-12-06 12:45,33.8,720.2,58
2239,Bonanza,2022-12-06 13:00,33.3,699.8,56
2240,Bonanza,2022-12-06 13:15,33.9,689.1,53
2241,Bonanza,2022-12-06 13:30,32.7,410.3,64
2242,Bonanza,2022-12-06 13:45,30.4,140.3,74
2243,Bonanza,2022-12-06 14:00,30.8,318.2,74
2244,Bonanza,2022-12-06 14:15,31.5,600.1,72
2245,Bonanza,2022-12-06 14:30,31.7,548.9,70
2246,Bonanza,2022-12-06 14:45,31.6,497.6,70
2247,Bonanza,2022-12-06 15:00,31.3,451.9,70
2248,Bonanza,2022-12-06 15:15,31.1,408.1,69
2249,Bonanza,2022-12-06 15:30,30.8,358.3,70
2250,Bonanza,2022-12-06 15:45,30.9,309.0,70
2251,Bonanza,2022-12-06 16:00,30.5,261.6,69
2252,Bonanza,2022-12-06 16:15,30.2,197.8,70
2253,Bonanza,2022-12-06 16:30,29.9,158.9,72
2254,Bonanza,2022-12-06 16:45,29.4,110.4,73
2255,Bonanza,2022-12-06 17:00,28.8,70.3,76
2256,Bonanza,2022-12-06 17:15,28.2,41.1,78
2257,Bonanza,2022-12-06 17:30,27.4,15.5,81
2258,Bonanza,2022-12-06 17:45,26.7,4.6,87
2259,Bonanza,2022-12-06 18:00,25.8,1.5,94
2260,Bonanza,2022-12-06 18:15,25.1,1.1,97
2261,Bonanza,2022-12-06 18:30,24.7,1.3,100
2262,Bonanza,2022-12-06 18:45,24.5,1.2,100
2263,Bonanza,2022-12-06 19:00,24.2,1.3,100
2264,Bonanza,2022-12-06 19:15,24.0,1.2,100
2265,Bonanza,2022-12-06 19:30,24.0,1.1,100
2266,Bonanza,2022-12-06 19:45,24.1,1.2,100
2267,Bonanza,2022-12-06 20:00,24.1,1.3,100
2268,Bonanza,2022-12-06 20:15,24.0,1.3,100
2269,Bonanza,2022-12-06 20:30,23.8,1.3,100
2270,Bonanza,2022-12-06 20:45,23.5,1.3,100
2271,Bonanza,2022-12-06 21:00,23.4,1.2,100
2272,Bonanza,2022-12-06 21:15,23.3,1.2,100
2273,Bonanza,2022-12-06 21:30,23.1,1.3,100
2274,Bonanza,2022-12-06 21:45,23.0,1.3,100
2275,Bonanza,2022-12-06 22:00,22.9,1.2,100
2276,Bonanza,2022-12-06 22:15,22.8,1.3,100
2277,Bonanza,2022-12-06 22:30,22.7,1.3,100
2278,Bonanza,2022-12-06 22:45,22.6,1.2,100
2279,Bonanza,2022-12-06 23:00,22.6,1.2,100
2280,Bonanza,2022-12-06 23:15,22.5,1.3,100
2281,Bonanza,2022-12-06 23:30,22.3,1.3,100
2282,Bonanza,2022-12-06 23:45,22.1,1.1,100
2283,Bonanza,2022-12-07 00:00,22.1,1.2,100
2284,Bonanza,2022-12-07 00:15,22.1,1.1,100
2285,Bonanza,2022-12-07 00:30,21.9,1.3,100
2286,Bonanza,2022-12-07 00:45,21.8,1.3,100
2287,Bonanza,2022-12-07 01:00,21.7,1.3,100
2288,Bonanza,2022-12-07 01:15,21.5,1.3,100
2289,Bonanza,2022-12-07 01:30,21.6,1.2,100
2290,Bonanza,2022-12-07 01:45,21.7,1.2,100
2291,Bonanza,2022-12-07 02:00,21.5,1.3,100
2292,Bonanza,2022-12-07 02:15,21.5,1.2,100
2293,Bonanza,2022-12-07 02:30,21.4,1.2,100
2294,Bonanza,2022-12-07 02:45,21.2,1.2,100
2295,Bonanza,2022-12-07 03:00,21.2,1.1,100
2296,Bonanza,2022-12-07 03:15,21.1,1.3,100
2297,Bonanza,2022-12-07 03:30,21.0,1.2,100
2298,Bonanza,2022-12-07 03:45,20.8,1.1,100
2299,Bonanza,2022-12-07 04:00,20.7,1.3,100
2300,Bonanza,2022-12-07 04:15,20.7,1.2,100
2301,Bonanza,2022-12-07 04:30,20.7,1.1,100
2302,Bonanza,2022-12-07 04:45,20.6,1.3,100
2303,Bonanza,2022-12-07 05:00,20.7,1.2,100
2304,Bonanza,2022-12-07 05:15,20.7,1.2,100
2305,Bonanza,2022-12-07 05:30,20.6,1.4,100
2306,Bonanza,2022-12-07 05:45,20.5,1.2,100
2307,Bonanza,2022-12-07 06:00,20.3,1.3,100
2308,Bonanza,2022-12-07 06:15,20.2,3.0,100
2309,Bonanza,2022-12-07 06:30,20.2,10.0,100
2310,Bonanza,2022-12-07 06:45,20.4,27.0,100
2311,Bonanza,2022-12-07 07:00,21.0,66.7,100
2312,Bonanza,2022-12-07 07:15,21.5,106.7,100
2313,Bonanza,2022-12-07 07:30,22.2,149.3,100
2314,Bonanza,2022-12-07 07:45,22.9,193.6,100
2315,Bonanza,2022-12-07 08:00,23.7,240.6,100
2316,Bonanza,2022-12-07 08:15,24.8,290.0,100
2317,Bonanza,2022-12-07 08:30,25.7,339.3,96
2318,Bonanza,2022-12-07 08:45,27.3,377.9,91
2319,Bonanza,2022-12-07 09:00,28.3,420.3,87
2320,Bonanza,2022-12-07 09:15,28.9,461.2,84
2321,Bonanza,2022-12-07 09:30,28.9,502.0,83
2322,Bonanza,2022-12-07 09:45,29.9,554.6,78
2323,Bonanza,2022-12-07 10:00,30.8,585.1,73
2324,Bonanza,2022-12-07 10:15,30.9,613.7,67
2325,Bonanza,2022-12-07 10:30,31.1,640.3,68
2326,Bonanza,2022-12-07 10:45,31.4,661.6,68
2327,Bonanza,2022-12-07 11:00,31.7,683.0,65
2328,Bonanza,2022-12-07 11:15,32.3,676.2,63
2329,Bonanza,2022-12-07 11:30,32.3,686.8,62
2330,Bonanza,2022-12-07 11:45,32.5,706.7,61
2331,Bonanza,2022-12-07 12:00,32.5,704.3,62
2332,Bonanza,2022-12-07 12:15,33.2,722.4,61
2333,Bonanza,2022-12-07 12:30,32.9,618.8,65
2334,Bonanza,2022-12-07 12:45,32.5,698.3,67
2335,Bonanza,2022-12-07 13:00,32.6,709.0,67
2336,Bonanza,2022-12-07 13:15,32.5,693.4,68
2337,Bonanza,2022-12-07 13:30,32.6,664.5,67
2338,Bonanza,2022-12-07 13:45,33.1,622.8,66
2339,Bonanza,2022-12-07 14:00,32.7,595.2,66
2340,Bonanza,2022-12-07 14:15,32.0,327.7,69
2341,Bonanza,2022-12-07 14:30,31.1,335.1,70
2342,Bonanza,2022-12-07 14:45,30.6,185.1,72
2343,Bonanza,2022-12-07 15:00,30.3,194.8,74
2344,Bonanza,2022-12-07 15:15,31.4,385.3,70
2345,Bonanza,2022-12-07 15:30,31.8,352.0,69
2346,Bonanza,2022-12-07 15:45,32.3,307.0,67
2347,Bonanza,2022-12-07 16:00,32.1,258.8,68
2348,Bonanza,2022-12-07 16:15,31.4,211.6,70
2349,Bonanza,2022-12-07 16:30,31.1,162.1,70
2350,Bonanza,2022-12-07 16:45,30.7,115.8,72
2351,Bonanza,2022-12-07 17:00,30.0,74.3,74
2352,Bonanza,2022-12-07 17:15,29.2,39.0,79
2353,Bonanza,2022-12-07 17:30,28.1,14.6,82
2354,Bonanza,2022-12-07 17:45,27.3,4.8,86
2355,Bonanza,2022-12-07 18:00,26.3,1.7,90
2356,Bonanza,2022-12-07 18:15,25.7,1.2,95
2357,Bonanza,2022-12-07 18:30,25.1,1.2,98
2358,Bonanza,2022-12-07 18:45,24.6,1.4,100
2359,Bonanza,2022-12-07 19:00,24.3,1.2,100
2360,Bonanza,2022-12-07 19:15,24.0,1.3,100
2361,Bonanza,2022-12-07 19:30,23.7,1.2,100
2362,Bonanza,2022-12-07 19:45,23.6,1.3,100
2363,Bonanza,2022-12-07 20:00,23.5,1.2,100
2364,Bonanza,2022-12-07 20:15,23.3,1.3,100
2365,Bonanza,2022-12-07 20:30,23.2,1.3,100
2366,Bonanza,2022-12-07 20:45,23.1,1.1,100
2367,Bonanza,2022-12-07 21:00,22.9,1.2,100
2368,Bonanza,2022-12-07 21:15,22.8,1.2,100
2369,Bonanza,2022-12-07 21:30,22.6,1.2,100
2370,Bonanza,2022-12-07 21:45,22.5,1.4,100
2371,Bonanza,2022-12-07 22:00,22.4,1.4,100
2372,Bonanza,2022-12-07 22:15,22.3,1.2,100
2373,Bonanza,2022-12-07 22:30,22.1,1.3,100
2374,Bonanza,2022-12-07 22:45,22.1,1.2,100
